clk,load_init_pattern,init_pattern_data[0],init_pattern_data[1],init_pattern_data[2],init_pattern_data[3],init_pattern_data[4],init_pattern_data[5],init_pattern_data[6],init_pattern_data[7],init_pattern_data[8],init_pattern_data[9],init_pattern_data[10],init_pattern_data[11],init_pattern_data[12],init_pattern_data[13],init_pattern_data[14],init_pattern_data[15],init_pattern_data[16],init_pattern_data[17],init_pattern_data[18],init_pattern_data[19],init_pattern_data[20],init_pattern_data[21],init_pattern_data[22],init_pattern_data[23],init_pattern_data[24],init_pattern_data[25],init_pattern_data[26],init_pattern_data[27],init_pattern_data[28],init_pattern_data[29],init_pattern_data[30],init_pattern_data[31],next_pattern,load_update_rule,reset_n,prng_data[0],prng_data[1],prng_data[2],prng_data[3],prng_data[4],prng_data[5],prng_data[6],prng_data[7],prng_data[8],prng_data[9],prng_data[10],prng_data[11],prng_data[12],prng_data[13],prng_data[14],prng_data[15],prng_data[16],prng_data[17],prng_data[18],prng_data[19],prng_data[20],prng_data[21],prng_data[22],prng_data[23],prng_data[24],prng_data[25],prng_data[26],prng_data[27],prng_data[28],prng_data[29],prng_data[30],prng_data[31],update_rule[0],update_rule[1],update_rule[2],update_rule[3],update_rule[4],update_rule[5],update_rule[6],update_rule[7],ca_state_reg[0],ca_state_reg[1],ca_state_reg[2],ca_state_reg[3],ca_state_reg[4],ca_state_reg[5],ca_state_reg[6],ca_state_reg[7],ca_state_reg[8],ca_state_reg[9],ca_state_reg[10],ca_state_reg[11],ca_state_reg[12],ca_state_reg[13],ca_state_reg[14],ca_state_reg[15],ca_state_reg[16],ca_state_reg[17],ca_state_reg[18],ca_state_reg[19],ca_state_reg[20],ca_state_reg[21],ca_state_reg[22],ca_state_reg[23],ca_state_reg[24],ca_state_reg[25],ca_state_reg[26],ca_state_reg[27],ca_state_reg[28],ca_state_reg[29],ca_state_reg[30],ca_state_reg[31],ca_state_new[0],ca_state_new[1],ca_state_new[2],ca_state_new[3],ca_state_new[4],ca_state_new[5],ca_state_new[6],ca_state_new[7],ca_state_new[8],ca_state_new[9],ca_state_new[10],ca_state_new[11],ca_state_new[12],ca_state_new[13],ca_state_new[14],ca_state_new[15],ca_state_new[16],ca_state_new[17],ca_state_new[18],ca_state_new[19],ca_state_new[20],ca_state_new[21],ca_state_new[22],ca_state_new[23],ca_state_new[24],ca_state_new[25],ca_state_new[26],ca_state_new[27],ca_state_new[28],ca_state_new[29],ca_state_new[30],ca_state_new[31],tmp_ca_state_new[0],tmp_ca_state_new[1],tmp_ca_state_new[2],tmp_ca_state_new[3],tmp_ca_state_new[4],tmp_ca_state_new[5],tmp_ca_state_new[6],tmp_ca_state_new[7],tmp_ca_state_new[8],tmp_ca_state_new[9],tmp_ca_state_new[10],tmp_ca_state_new[11],tmp_ca_state_new[12],tmp_ca_state_new[13],tmp_ca_state_new[14],tmp_ca_state_new[15],tmp_ca_state_new[16],tmp_ca_state_new[17],tmp_ca_state_new[18],tmp_ca_state_new[19],tmp_ca_state_new[20],tmp_ca_state_new[21],tmp_ca_state_new[22],tmp_ca_state_new[23],tmp_ca_state_new[24],tmp_ca_state_new[25],tmp_ca_state_new[26],tmp_ca_state_new[27],tmp_ca_state_new[28],tmp_ca_state_new[29],tmp_ca_state_new[30],tmp_ca_state_new[31],ca_state_we,update_rule_reg[0],update_rule_reg[1],update_rule_reg[2],update_rule_reg[3],update_rule_reg[4],update_rule_reg[5],update_rule_reg[6],update_rule_reg[7],[1]clk,[1]load_init_pattern,[1]init_pattern_data[0],[1]init_pattern_data[1],[1]init_pattern_data[2],[1]init_pattern_data[3],[1]init_pattern_data[4],[1]init_pattern_data[5],[1]init_pattern_data[6],[1]init_pattern_data[7],[1]init_pattern_data[8],[1]init_pattern_data[9],[1]init_pattern_data[10],[1]init_pattern_data[11],[1]init_pattern_data[12],[1]init_pattern_data[13],[1]init_pattern_data[14],[1]init_pattern_data[15],[1]init_pattern_data[16],[1]init_pattern_data[17],[1]init_pattern_data[18],[1]init_pattern_data[19],[1]init_pattern_data[20],[1]init_pattern_data[21],[1]init_pattern_data[22],[1]init_pattern_data[23],[1]init_pattern_data[24],[1]init_pattern_data[25],[1]init_pattern_data[26],[1]init_pattern_data[27],[1]init_pattern_data[28],[1]init_pattern_data[29],[1]init_pattern_data[30],[1]init_pattern_data[31],[1]next_pattern,[1]load_update_rule,[1]reset_n,[1]prng_data[0],[1]prng_data[1],[1]prng_data[2],[1]prng_data[3],[1]prng_data[4],[1]prng_data[5],[1]prng_data[6],[1]prng_data[7],[1]prng_data[8],[1]prng_data[9],[1]prng_data[10],[1]prng_data[11],[1]prng_data[12],[1]prng_data[13],[1]prng_data[14],[1]prng_data[15],[1]prng_data[16],[1]prng_data[17],[1]prng_data[18],[1]prng_data[19],[1]prng_data[20],[1]prng_data[21],[1]prng_data[22],[1]prng_data[23],[1]prng_data[24],[1]prng_data[25],[1]prng_data[26],[1]prng_data[27],[1]prng_data[28],[1]prng_data[29],[1]prng_data[30],[1]prng_data[31],[1]update_rule[0],[1]update_rule[1],[1]update_rule[2],[1]update_rule[3],[1]update_rule[4],[1]update_rule[5],[1]update_rule[6],[1]update_rule[7],[1]ca_state_reg[0],[1]ca_state_reg[1],[1]ca_state_reg[2],[1]ca_state_reg[3],[1]ca_state_reg[4],[1]ca_state_reg[5],[1]ca_state_reg[6],[1]ca_state_reg[7],[1]ca_state_reg[8],[1]ca_state_reg[9],[1]ca_state_reg[10],[1]ca_state_reg[11],[1]ca_state_reg[12],[1]ca_state_reg[13],[1]ca_state_reg[14],[1]ca_state_reg[15],[1]ca_state_reg[16],[1]ca_state_reg[17],[1]ca_state_reg[18],[1]ca_state_reg[19],[1]ca_state_reg[20],[1]ca_state_reg[21],[1]ca_state_reg[22],[1]ca_state_reg[23],[1]ca_state_reg[24],[1]ca_state_reg[25],[1]ca_state_reg[26],[1]ca_state_reg[27],[1]ca_state_reg[28],[1]ca_state_reg[29],[1]ca_state_reg[30],[1]ca_state_reg[31],[1]ca_state_new[0],[1]ca_state_new[1],[1]ca_state_new[2],[1]ca_state_new[3],[1]ca_state_new[4],[1]ca_state_new[5],[1]ca_state_new[6],[1]ca_state_new[7],[1]ca_state_new[8],[1]ca_state_new[9],[1]ca_state_new[10],[1]ca_state_new[11],[1]ca_state_new[12],[1]ca_state_new[13],[1]ca_state_new[14],[1]ca_state_new[15],[1]ca_state_new[16],[1]ca_state_new[17],[1]ca_state_new[18],[1]ca_state_new[19],[1]ca_state_new[20],[1]ca_state_new[21],[1]ca_state_new[22],[1]ca_state_new[23],[1]ca_state_new[24],[1]ca_state_new[25],[1]ca_state_new[26],[1]ca_state_new[27],[1]ca_state_new[28],[1]ca_state_new[29],[1]ca_state_new[30],[1]ca_state_new[31],[1]tmp_ca_state_new[0],[1]tmp_ca_state_new[1],[1]tmp_ca_state_new[2],[1]tmp_ca_state_new[3],[1]tmp_ca_state_new[4],[1]tmp_ca_state_new[5],[1]tmp_ca_state_new[6],[1]tmp_ca_state_new[7],[1]tmp_ca_state_new[8],[1]tmp_ca_state_new[9],[1]tmp_ca_state_new[10],[1]tmp_ca_state_new[11],[1]tmp_ca_state_new[12],[1]tmp_ca_state_new[13],[1]tmp_ca_state_new[14],[1]tmp_ca_state_new[15],[1]tmp_ca_state_new[16],[1]tmp_ca_state_new[17],[1]tmp_ca_state_new[18],[1]tmp_ca_state_new[19],[1]tmp_ca_state_new[20],[1]tmp_ca_state_new[21],[1]tmp_ca_state_new[22],[1]tmp_ca_state_new[23],[1]tmp_ca_state_new[24],[1]tmp_ca_state_new[25],[1]tmp_ca_state_new[26],[1]tmp_ca_state_new[27],[1]tmp_ca_state_new[28],[1]tmp_ca_state_new[29],[1]tmp_ca_state_new[30],[1]tmp_ca_state_new[31],[1]ca_state_we,[1]update_rule_reg[0],[1]update_rule_reg[1],[1]update_rule_reg[2],[1]update_rule_reg[3],[1]update_rule_reg[4],[1]update_rule_reg[5],[1]update_rule_reg[6],[1]update_rule_reg[7]
0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,2,2,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,2,2,2
0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2
